id_municipio,sigla_uf,populacao_urbana_2013,populacao_urbana_2035,prestador_servico_esgotamento_sanitario,sigla_prestador,indice_sem_atendimento_sem_coleta_sem_tratamento,indice_atendimento_solucao_individual,indice_atendimento_com_coleta_sem_tratamento,indice_atendimento_com_coleta_com_tratamento,vazao_sem_coleta_sem_tratamento,vazao_solucao_individual,vazao_com_coleta_sem_tratamento,vazao_com_coleta_com_tratamento,vazao_total,carga_gerada_sem_coleta_sem_tratamento,carga_gerada_encaminhada_solucao_individual,carga_gerada_com_coleta_sem_tratamento,carga_gerada_com_coleta_com_tratamento,carga_gerada_total,carga_lancada_sem_coleta_sem_tratamento,carga_lancada_proveniente_solucao_individual,carga_lancada_com_coleta_sem_tratamento,carga_lancada_com_coleta_com_tratamento,carga_lancada_total,indice_atendimento_etes_2035,indice_atendimento_solucao_individual_2035,carga_gerada_total_2035,carga_afluente_ete_2035,carga_efluente_ete_2035,carga_afluente_solucao_individual_2035,carga_efluente_solucao_individual_2035,populacao_atendida_2035,investimento_coleta,investimento_tratamento,investimento_coleta_tratatamento,necessidade_remocao_dbo,tipologia_solucao,atencao_fosforo,atencao_nitrogenio
3169356,MG,28720,38791,Companhia de Saneamento de Minas Gerais,COPASA,0.1504,0.0682,0,0.7814,4.9,2.2,0,25.6,32.7,235.8,106.9,0,1225.1,1567.9,235.8,42.8,0,269.5,548.1,0.9,0.1,2094.7,1885.2,414.7,209.5,83.8,34912,14069644.7694,3764944.03907,17834588.8085,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3169406,MG,48253,54681,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,0.0064,0.0036,0.99,0,0.5,0.3,74.5,0,75.2,16.6,9.5,2579.6,0,2605.7,16.6,3.8,2579.6,0,2600,1,0,2952.8,2952.8,295.3,0,0,54681,7954366.21428,8470306.0249,16424672.2392,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
3169505,MG,4529,5303,Prefeitura Municipal de Tumiritinga,PM,0.5297,0.0675,0.4027,0,3.3,0.4,2.5,0,6.2,129.6,16.5,98.5,0,244.6,129.6,6.6,98.5,0,234.7,0.9,0.1,286.4,257.8,103.1,28.6,11.4,4773,4747063.05563,1092890.74421,5839953.79984,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3169604,MG,22938,24803,Departamento de Água e Esgoto de Tupaciguara,DAE,0.0169,0.0059,0.9772,0,0.8,0.3,43.9,0,44.9,20.9,7.3,1210.4,0,1238.7,20.9,2.9,1210.4,0,1234.3,0.9,0.1,1339.4,1205.5,36.2,133.9,53.6,22323,2097267.43102,8162853.51187,10260120.9429,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3169703,MG,13684,17848,Companhia de Saneamento de Minas Gerais,COPASA,0.2292,0.0307,0,0.7401,3.6,0.5,0,11.7,15.8,169.4,22.7,0,546.9,738.9,169.4,9.1,0,100.6,279.1,0.9,0.1,963.8,867.4,86.7,96.4,38.6,16063,7241422.76369,2030713.03621,9272135.7999,Acima de 80%,Tratamento secundário avançado,Sim,Não
3169802,MG,3059,4136,Prefeitura Municipal de Turvolândia,PM,0.0883,0.034,0.8777,0,0.4,0.1,3.6,0,4.1,14.6,5.6,145,0,165.2,14.6,2.2,145,0,161.8,1,0,223.3,223.3,49.1,0,0,4136,2336477.3677,1273888,3610365.3677,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3169901,MG,104343,120933,Prefeitura Municipal de Ubá,PM,0.0967,0.0103,0.8929,0,12.2,1.3,112.7,0,126.2,545.1,58.2,5031.2,0,5634.5,545.1,23.3,5031.2,0,5599.6,1,0,6530.4,6530.4,195.9,0,0,120933,20394717.8501,65511774.9489,85906492.799,Acima de 80%,Tratamento secundário avançado,Sim,Não
3170008,MG,5940,8653,Prefeitura Municipal de Ubaí,PM,0.9917,0.003,0.0053,0,5.2,0,0,0,5.3,318.1,1,1.7,0,320.8,318.1,0.4,1.7,0,320.2,0.9,0.1,467.3,420.6,29.4,46.7,18.7,7788,9462590.71759,2289577.39384,11752168.1114,Acima de 80%,Tratamento secundário avançado,Não,Não
3170057,MG,6673,8667,Prefeitura Municipal de Ubaporanga,PM,0.1444,0.0107,0.8449,0,0.9,0.1,5.3,0,6.3,52,3.9,304.4,0,360.3,52,1.5,304.4,0,358,0.9,0.1,468,421.2,29.5,46.8,18.7,7800,2638202.92524,2293314.45339,4931517.37864,Solução conjunta,Solução conjunta,Sim,Não
3170107,MG,308315,350525,Centro Operacional de Desenvolvimento e Saneamento de Uberaba,CODAU,0.006,0.004,0.22,0.77,2.1,1.4,77.7,272,353.2,99.5,67,3662.4,12820.1,16649,99.5,26.8,3662.4,1270.7,5059.4,1,0,18928.4,18928.4,1236.6,0,0,350525,48780932.4079,48811118.0496,97592050.4575,Acima de 80%,Tratamento secundário avançado,Não,Não
3170206,MG,628743,851802,DMAE - Departamento Municipal de Água e Esgoto,DMAE,0.0126,0.0074,0,0.98,28.9,16.9,0,2241,2286.7,428.5,250.5,0,33273.1,33952.1,428.5,100.2,0,2032.5,2561.2,0.98,0.02,45997.3,45077.4,2726.4,919.9,368,834766,235429639.277,50417448.1785,285847087.456,Acima de 80%,Tratamento secundário avançado,Não,Não
3170305,MG,1582,1506,Prefeitura Municipal de Umburatiba,PM,0.0924,0.0019,0.9056,0,0.2,0,1.6,0,1.7,7.9,0.2,77.4,0,85.4,7.9,0.1,77.4,0,85.3,0.9,0.1,81.3,73.2,29.3,8.1,3.2,1355,0,312380.548331,312380.548331,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3170404,MG,65646,75278,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,0,0.092,0,0.908,0,12.6,0,124,136.6,0,326.1,0,3218.8,3544.9,0,130.5,0,822.1,952.5,1,0,4065,4065,1038.2,0,0,75278,17113566.3498,2993180.93903,20106747.2889,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3170438,MG,2775,2765,Companhia de Saneamento de Minas Gerais,COPASA,0.0222,0.0128,0,0.965,0.1,0.1,0,4.6,4.8,3.3,1.9,0,144.6,149.9,3.3,0.8,0,44.7,48.8,0.965,0.035,149.3,144.1,28.8,5.2,2.1,2668,0,157426.954195,157426.954195,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3170479,MG,1869,2060,Prefeitura Municipal de Uruana de Minas,PM,0.8317,0.1397,0.0286,0,2.5,0.4,0.1,0,2.9,83.9,14.1,2.9,0,100.9,83.9,5.6,2.9,0,92.5,0.9,0.1,111.2,100.1,20,11.1,4.4,1854,2899029.0978,307780.257551,3206809.35535,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3170503,MG,8170,8550,Prefeitura Municipal de Urucânia,PM,0.0428,0.0073,0.9379,0.012,0.4,0.1,7.7,0.1,8.3,18.9,3.2,413.8,5.3,441.2,18.9,1.3,413.8,5.3,439.2,0.9,0.1,461.7,415.5,41.6,46.2,18.5,7695,440043.88381,2501413.36825,2941457.25206,Acima de 80%,Tratamento secundário avançado,Sim,Não
3170529,MG,6781,9363,Prefeitura Municipal de Urucuia,PM,0,0,0,1,0,0,0,5.7,5.7,0,0,0,366.2,366.2,0,0,0,54.7,54.7,1,0,505.6,505.6,75.5,0,0,9363,3149568.24685,428547.810637,3578116.05748,Acima de 80%,Tratamento secundário avançado,Não,Não
3170578,MG,4899,5011,Prefeitura Municipal de Vargem Alegre,PM,0.1207,0,0.8793,0,0.8,0,5.5,0,6.3,31.9,0,232.6,0,264.5,31.9,0,232.6,0,264.5,1,0,270.6,270.6,59.5,0,0,5011,1132559.91616,1543388,2675947.91616,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3170602,MG,1170,1078,Prefeitura Municipal de Vargem Bonita,PM,0,0,0,1,0,0,0,2.6,2.6,0,0,0,63.2,63.2,0,0,0,12.6,12.6,1,0,58.2,58.2,11.6,0,0,1078,0,0,0,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3170651,MG,2528,3561,Prefeitura Municipal de Vargem Grande do Rio Pardo,PM,0.9897,0.0025,0.0078,0,2.4,0,0,0,2.5,135.1,0.3,1.1,0,136.5,135.1,0.1,1.1,0,136.3,0.9,0.1,192.3,173.1,69.2,19.2,7.7,3205,5128670.32863,734024.979747,5862695.30838,Entre 60 e 80%,Tratamento secundário convencional,Sim,Sim
3170701,MG,125888,144298,Companhia de Saneamento de Minas Gerais,COPASA,0.0193,0.004,0,0.9767,3.6,0.7,0,181.4,185.7,131,27.3,0,6639.6,6798,131,10.9,0,2251.4,2393.4,0.9767,0.0233,7792.1,7610.5,236.2,181.6,72.6,140936,19635342.2695,21478584.3919,41113926.6614,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3170750,MG,5439,8038,Prefeitura Municipal de Varjão de Minas,PM,0.0809,0.0004,0,0.9187,0.5,0,0,6.2,6.8,23.7,0.1,0,269.8,293.7,23.7,0,0,40.5,64.3,0.918741286596,0.0812587134037,434.1,398.8,59.8,35.3,14.1,7385,2913627.25755,687807.090306,3601434.34785,Acima de 80%,Tratamento secundário avançado,Não,Não
3170800,MG,33123,37035,Companhia de Saneamento de Minas Gerais,COPASA,0.8055,0.0129,0,0.1816,26.3,0.4,0,5.9,32.7,1453,23.3,0,327.6,1803.9,1453,9.3,0,72.7,1535,0.9,0.1,1999.9,1799.9,399.2,200,80,33332,31381939.2899,6288457.8001,37670397.09,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3170909,MG,9166,10291,Companhia de Saneamento de Minas Gerais,COPASA,0.8276,0.0083,0,0.1641,8.4,0.1,0,1.7,10.2,452.1,4.5,0,89.6,546.3,452.1,1.8,0,32.8,486.7,0.9,0.1,555.7,500.1,15,55.6,22.2,9262,9274388.29886,3460790.78072,12735179.0796,Acima de 80%,Tratamento secundário avançado,Não,Sim
3171006,MG,16551,18282,Companhia de Saneamento de Minas Gerais,COPASA,0.0966,0.003,0,0.9004,2.3,0.1,0,21.5,23.9,86.4,2.6,0,804.7,893.8,86.4,1.1,0,87.1,174.5,0.9004,0.0996,987.2,888.9,96.2,98.3,39.3,16461,1901659.91012,448916.437799,2350576.34792,Acima de 80%,Tratamento secundário avançado,Não,Não
3171030,MG,5064,7394,Prefeitura Municipal de Verdelândia,PM,0.6392,0.0769,0.2839,0,3.3,0.4,1.5,0,5.2,174.8,21,77.6,0,273.5,174.8,8.4,77.6,0,260.8,0.938088038231,0.0619119617686,399.3,374.6,25,24.7,9.9,6936,6707874.60731,2018891.56671,8726766.17402,Acima de 80%,Tratamento secundário avançado,Não,Sim
3171071,MG,3903,4857,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,0.16,0.0042,0,0.8358,0.7,0,0,3.4,4.1,33.7,0.9,0,176.1,210.8,33.7,0.4,0,176.1,210.2,0.9,0.1,262.3,236.1,94.4,26.2,10.5,4371,1786584.82844,1001113.0228,2787697.85123,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3171105,MG,2183,3905,Prefeitura Municipal de Veríssimo,PM,0.0363,0.0201,0.9435,0,0.1,0.1,3.1,0,3.3,4.3,2.4,111.2,0,117.9,4.3,0.9,111.2,0,116.5,0.9,0.1,210.9,189.8,75.9,21.1,8.4,3515,2616057.3894,843782.068242,3459839.45764,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3171154,MG,1919,2855,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,0.1312,0.0005,0.8683,0,0.3,0,1.8,0,2.1,13.6,0.1,90,0,103.6,13.6,0,90,0,103.6,1,0,154.2,154.2,61.7,0,0,2855,2124310.50096,653714.281192,2778024.78215,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3171204,MG,114365,153783,Companhia de Saneamento de Minas Gerais,COPASA,0.198,0.0925,0,0.7095,28,13.1,0,100.2,141.2,1223.1,571,0,4381.7,6175.7,1223.1,228.4,0,264.6,1716.1,0.9,0.1,8304.3,7473.9,246.7,830.4,332.2,138405,62531214.5273,27109597.1414,89640811.6686,Solução conjunta,Solução conjunta,Não,Não
3171303,MG,70965,82503,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,0.138,0.012,0.85,0,15.4,1.3,94.9,0,111.7,528.6,46.2,3257.3,0,3832.1,528.6,18.5,3257.3,0,3804.4,1,0,4455.2,4455.2,133.7,0,0,82503,24223535.3365,17009563.9549,41233099.2914,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3171402,MG,1882,2113,Prefeitura Municipal de Vieiras,PM,0.1149,0,0.8851,0,0.2,0,1.9,0,2.2,11.7,0,89.9,0,101.6,11.7,0,89.9,0,101.6,0.9,0.1,114.1,102.7,41.1,11.4,4.6,1902,379481.452623,435413.558796,814895.011418,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3171501,MG,3093,2716,Prefeitura Municipal de Mathias Lobato,PM,0.1507,0.0422,0.8072,0,0.5,0.1,2.8,0,3.5,25.2,7,134.8,0,167,25.2,2.8,134.8,0,162.8,0.9,0.1,146.7,132,52.8,14.7,5.9,2444,405854.73784,559790.884644,965645.622483,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3171600,MG,7039,9173,Prefeitura Municipal de Virgem da Lapa,PM,0.2471,0.0053,0.7477,0,2.1,0,6.3,0,8.4,93.9,2,284.2,0,380.1,93.9,0.8,284.2,0,378.9,0.9,0.1,495.3,445.8,44.6,49.5,19.8,8256,3650991.06743,2542663.24064,6193654.30807,Acima de 80%,Tratamento secundário avançado,Sim,Não
3171709,MG,4046,4981,Prefeitura Municipal de Virgínia,PM,0.06,0.0005,0.9395,0,0.4,0,6.4,0,6.8,13.1,0.1,205.3,0,218.5,13.1,0,205.3,0,218.4,0.9,0.1,269,242.1,96.8,26.9,10.8,4483,1414899.24886,1071758.4689,2486657.71776,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3171808,MG,6360,7632,Prefeitura Municipal de Virginópolis,PM,0.2252,0.0005,0.7743,0,1.8,0,6,0,7.8,77.3,0.2,265.9,0,343.4,77.3,0.1,265.9,0,343.3,0.9,0.1,412.1,370.9,74.2,41.2,16.5,6869,2371287.1444,1140150.27526,3511437.41966,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3171907,MG,3439,3791,Prefeitura Municipal de Virgolândia,PM,0.0544,0.0364,0,0.9092,0.2,0.2,0,3.8,4.1,10.1,6.8,0,168.8,185.7,10.1,2.7,0,168.8,181.6,0.909171075838,0.0908289241623,204.7,186.1,18.6,18.6,7.4,3447,514541.915492,1061439.01915,1575980.93464,Acima de 80%,Tratamento secundário avançado,Sim,Não
3172004,MG,33377,40227,Prefeitura Municipal de Visconde do Rio Branco,PM,0.0394,0.0039,0.9568,0,1.7,0.2,41.8,0,43.6,71,6.9,1724.4,0,1802.4,71,2.8,1724.4,0,1798.2,0.9,0.1,2172.3,1955.1,195.5,217.2,86.9,36204,7543367.6307,10744176.2857,18287543.9164,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3172103,MG,3943,4676,Prefeitura Municipal de Volta Grande,PM,0.1328,0.0097,0.8574,0,0.7,0.1,4.5,0,5.2,28.3,2.1,182.6,0,212.9,28.3,0.8,182.6,0,211.7,0.9,0.1,252.5,227.3,90.9,25.3,10.1,4208,1332360.62375,963735.670365,2296096.29412,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3172202,MG,1303,1549,Prefeitura Municipal de Wenceslau Braz,PM,0.7008,0.0031,0.2961,0,0.9,0,0.4,0,1.3,49.3,0.2,20.8,0,70.4,49.3,0.1,20.8,0,70.2,0.9,0.1,83.6,75.2,30.1,8.4,3.4,1394,1623576.2279,319272.37672,1942848.60462,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3200102,ES,16600,19165,Companhia Espírito-Santense de Saneamento,CESAN,0.178,0.0214,0.8006,0,4.4,0.5,19.9,0,24.9,159.5,19.2,717.6,0,896.4,159.5,7.7,717.6,0,884.9,0.9,0.1,1034.9,931.4,27.9,103.5,41.4,17249,21043415.4601,7719202.65268,28762618.1128,Acima de 80%,Tratamento secundário avançado,Sim,Não
3200136,ES,3220,5445,Companhia Espírito-Santense de Saneamento,CESAN,0.0987,0.0043,0.8971,0,0.5,0,4.6,0,5.1,17.2,0.7,156,0,173.9,17.2,0.3,156,0,173.4,0.9,0.1,294,264.6,26.5,29.4,11.8,4901,7890158.10261,1509421.55006,9399579.65267,Acima de 80%,Tratamento secundário avançado,Não,Não
3200169,ES,6923,6997,Companhia Espírito-Santense de Saneamento,CESAN,0.3642,0.0127,0.6231,0,3.9,0.1,6.7,0,10.7,136.2,4.7,232.9,0,373.8,136.2,1.9,232.9,0,371,0.9,0.1,377.8,340,34,37.8,15.1,6297,7682572.73226,1939534.75536,9622107.48762,Acima de 80%,Tratamento secundário avançado,Não,Não
3200201,ES,22560,23875,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,0.2059,0.0042,0.7899,0,8.7,0.2,33.2,0,42.1,239.2,4.9,917.6,0,1161.6,239.2,1.9,917.6,0,1158.7,0.9,0.1,1289.3,1160.4,348.1,128.9,51.6,21488,4923794.71603,5160665.95465,10084460.6707,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3200300,ES,6969,9768,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,0.38,0.05,0.3306,0.2394,1.7,0.2,1.5,1.1,4.4,134.3,17.7,116.8,84.6,353.4,134.3,7.1,116.8,29.6,287.8,0.9,0.1,527.5,474.8,166.2,52.8,21.1,8791,6173483.00806,1654298.05501,7827781.06307,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3200359,ES,4561,6421,Companhia Espírito-Santense de Saneamento,CESAN,0.1635,0.0056,0.8308,0,1.1,0,5.5,0,6.6,40.3,1.4,204.6,0,246.3,40.3,0.6,204.6,0,245.5,0.9,0.1,346.7,312,31.2,34.7,13.9,5779,9304358.99432,1779964.32935,11084323.3237,Acima de 80%,Tratamento secundário avançado,Não,Não
3200409,ES,20255,29676,Companhia Espírito-Santense de Saneamento,CESAN,0.486,0.304,0.1805,0.0295,82.2,51.4,30.5,5,169.2,531.6,332.5,197.4,32.3,1093.8,531.6,133,197.4,7.1,869.1,1,0,1602.5,1602.5,178,0,0,29676,29260907.0165,9650745.46152,38911652.478,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
3200508,ES,5491,5914,Companhia Espírito-Santense de Saneamento,CESAN,0.0906,0.0309,0.8785,0,0.7,0.2,7,0,7.9,26.9,9.2,260.5,0,296.5,26.9,3.7,260.5,0,291,0.9758,0.0242,319.4,311.7,31.2,7.7,3.1,5771,7040760.52364,1777503.47646,8818264.00011,Acima de 80%,Tratamento secundário avançado,Não,Não
3200607,ES,79947,112459,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,0.2036,0.0364,0.646,0.114,37.9,6.8,120.3,21.2,186.2,785.4,140.6,2492.5,439.9,3858.4,785.4,56.2,2492.5,100.4,3434.6,0.9,0.1,6072.8,5465.5,501.2,607.3,242.9,101213,51226100.6894,29558480.6006,80784581.29,Acima de 80%,Tratamento secundário avançado,Não,Não
3200706,ES,6744,9762,Companhia Espírito-Santense de Saneamento,CESAN,0.0441,0.0108,0.9451,0,0.4,0.1,8.2,0,8.7,16.1,3.9,344.2,0,364.2,16.1,1.6,344.2,0,361.8,0.9222,0.0778,527.1,486.1,48.6,41,16.4,9003,10983005.4189,2772758.74511,13755764.1641,Acima de 80%,Tratamento secundário avançado,Não,Não
3200805,ES,24095,29621,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,0.1468,0.0032,0.8075,0.0425,4.8,0.1,26.6,1.4,33,178.5,3.8,981.6,51.7,1215.6,178.5,1.5,981.6,18.1,1179.8,0.9,0.1,1599.5,1439.6,503.9,160,64,26659,8659477.22398,5987744.86254,14647222.0865,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3200904,ES,28453,39657,Companhia Espírito-Santense de Saneamento,CESAN,0.7156,0.0144,0.2088,0.0612,114.2,2.3,33.3,9.8,159.5,1099.5,22.2,320.8,94.1,1536.5,1099.5,8.9,320.8,37.6,1466.7,0.9411,0.0589,2141.5,2015.4,60.5,126.1,50.4,37321,34114284.1685,5296329.5659,39410613.7344,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3201001,ES,10938,12950,Companhia Espírito-Santense de Saneamento,CESAN,0.3334,0.0438,0.1755,0.4473,4.7,0.6,2.5,6.3,14,196.9,25.8,103.7,264.2,590.7,196.9,10.3,103.7,81.9,392.8,0.9,0.1,699.3,629.4,62.9,69.9,28,11655,5907495.28437,2082674.06225,7990169.34662,Acima de 80%,Tratamento secundário avançado,Não,Não
3201100,ES,9267,10002,Companhia Espírito-Santense de Saneamento,CESAN,0.2574,0.0026,0,0.74,4.2,0,0,12,16.2,128.8,1.3,0,370.3,500.4,128.8,0.5,0,51.8,181.2,1,0,540.1,540.1,140.4,0,0,10002,3836479.93626,720126.15197,4556606.08823,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3201159,ES,3632,7509,Companhia Espírito-Santense de Saneamento,CESAN,0.2321,0.0228,0,0.745,1.3,0.1,0,4.1,5.5,45.5,4.5,0,146.1,196.1,45.5,1.8,0,29.2,76.5,0.9,0.1,405.5,365,73,40.6,16.2,6758,6523960.66121,672656.813516,7196617.47473,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3201209,ES,187598,222461,Odebrecht Ambiental Unid. Cachoeiro,ODEBRECHT,0,0,0.02,0.98,0,0,4.7,231.2,235.9,0,0,187.5,9186.3,9373.8,0,0,187.5,926.9,1114.4,1,0,12012.9,12012.9,1224.2,0,0,222461,53367846.9452,15441647.3057,68809494.2509,Acima de 80%,Tratamento secundário avançado,Não,Não
3201308,ES,364012,428813,Companhia Espírito-Santense de Saneamento,CESAN,0.6563,0.0437,0.093,0.207,384.3,25.6,54.5,121.2,585.6,12900,859.6,1828.1,4068.9,19656.6,12900,343.9,1828.1,377,15449,0.9,0.1,23155.9,20840.3,658.8,2315.6,926.2,385932,298036163.7,116732962.753,414769126.453,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
3201407,ES,23439,32195,Companhia Espírito-Santense de Saneamento,CESAN,0.0424,0.0176,0.376,0.564,1.5,0.6,13.3,20,35.5,53.7,22.2,475.9,713.9,1265.7,53.7,8.9,475.9,107.1,645.6,1,0,1738.5,1738.5,173.9,0,0,32195,11696504.0469,5844330.96348,17540835.0104,Acima de 80%,Tratamento secundário avançado,Não,Não
3201506,ES,106219,128040,Sevico Colatinense de Meio Ambiente e Saneamento Ambiental,SANEAR,0.0035,0.0165,0.9506,0.0294,0.3,1.6,93.9,2.9,98.8,18.7,87.6,5050.9,156.2,5313.3,18.7,35,5050.9,43.7,5148.3,1,0,6914.2,6914.2,1396.2,0,0,128040,34521212.6947,38459520.5987,72980733.2934,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3201605,ES,24329,31202,Companhia Espírito-Santense de Saneamento,CESAN,0.6301,0.1406,0.2293,0,24.2,5.4,8.8,0,38.4,827.8,184.7,301.3,0,1313.8,827.8,73.9,301.3,0,1202.9,1,0,1684.9,1684.9,168.5,0,0,31202,29491882.3662,4854826.31014,34346708.6763,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3201704,ES,6351,9733,Companhia Espírito-Santense de Saneamento,CESAN,0.2757,0.078,0.6463,0,2.2,0.6,5.2,0,8.1,94.5,26.7,221.7,0,343,94.5,10.7,221.7,0,326.9,0.9,0.1,525.6,473,104.1,52.6,21,8760,5678951.13386,2697975.67885,8376926.81271,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3201803,ES,1808,2213,Companhia Espírito-Santense de Saneamento,CESAN,0.3106,0.0052,0.6843,0,0.7,0,1.6,0,2.4,30.3,0.5,66.8,0,97.6,30.3,0.2,66.8,0,97.3,1,0,119.5,119.5,26.3,0,0,2213,1570299.59774,681451.000368,2251750.59811,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3201902,ES,8279,19635,Companhia Espírito-Santense de Saneamento,CESAN,0.3395,0.0305,0.063,0.567,3.5,0.3,0.6,5.8,10.3,151.8,13.6,28.2,253.5,447.1,151.8,5.5,28.2,40.6,226,0.9,0.1,1060.3,954.3,152.7,106,42.4,17672,15196407.044,3815428.61418,19011835.6582,Acima de 80%,Tratamento secundário avançado,Não,Não
3202009,ES,3785,4876,Companhia Espírito-Santense de Saneamento,CESAN,0.1097,0.0093,0.881,0,0.6,0,4.7,0,5.3,22.4,1.9,180.1,0,204.4,22.4,0.8,180.1,0,203.2,0.9,0.1,263.3,237,52.1,26.3,10.5,4388,1696293.16138,1351591.00294,3047884.16432,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3202108,ES,15489,17000,Companhia Espírito-Santense de Saneamento,CESAN,0.3413,0.0371,0.6216,0,8,0.9,14.6,0,23.5,285.5,31,519.9,0,836.4,285.5,12.4,519.9,0,817.8,1,0,918,918,64.3,0,0,17000,8992992.00721,9274432.14857,18267424.1558,Acima de 80%,Tratamento secundário avançado,Não,Não
3202207,ES,16195,22464,Companhia Espírito-Santense de Saneamento,CESAN,0.573,0.0575,0,0.3695,9.9,1,0,6.4,17.2,501.1,50.3,0,323.2,874.5,501.1,20.1,0,80.8,602,0.9,0.1,1213.1,1091.8,240.2,121.3,48.5,20218,17364987.0258,4383947.54422,21748934.57,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
3202256,ES,4647,5960,Serviço Autônomo de Água e Esgoto,SAAE,0.1977,0.0523,0,0.75,0.9,0.2,0,3.5,4.7,45.1,11.9,0,171.2,228.2,45.1,4.8,0,46.2,96.1,0.9,0.1,321.8,289.6,29,32.2,12.9,5364,3532820.39823,1576956.72489,5109777.12313,Acima de 80%,Tratamento secundário avançado,Não,Não
3202306,ES,24245,31578,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,0.146,0.0095,0.8446,0,2.9,0.2,16.9,0,20,176.6,11.4,1021.6,0,1209.7,176.6,4.6,1021.6,0,1202.8,1,0,1705.2,1705.2,682.1,0,0,31578,10562649.5432,7103639.61574,17666289.1589,Entre 60 e 80%,Tratamento secundário convencional,Sim,Não
3202405,ES,111023,149721,Companhia Espírito-Santense de Saneamento,CESAN,0.3237,0.1263,0.0495,0.5005,66.6,26,10.2,103,205.8,1940.9,757,296.8,3000.6,5995.2,1940.9,302.8,296.8,127,2667.5,1,0,8084.9,8084.9,312.3,0,0,149721,96814516.0408,24849206.7729,121663722.814,Acima de 80%,Tratamento secundário avançado,Não,Não
3202454,ES,14699,23004,Companhia Espírito-Santense de Saneamento,CESAN,0.1749,0.0047,0.8204,0,3.1,0.1,14.4,0,17.5,138.8,3.7,651.2,0,793.7,138.8,1.5,651.2,0,791.5,0.9,0.1,1242.2,1118,111.8,124.2,49.7,20704,10546308.0062,6325146.62501,16871454.6312,Acima de 80%,Tratamento secundário avançado,Sim,Não
3202504,ES,9182,11938,SAAE - Serviço Autônomo de Água e Esgoto,SAAE,0.125,0.005,0.696,0.174,1.2,0,6.9,1.7,10,57.2,2.3,318.2,79.5,457.2,57.2,0.9,318.2,19.9,396.1,0.9,0.1,644.7,580.2,58,64.5,25.8,10744,4122379.43778,3158859.34451,7281238.78229,Acima de 80%,Tratamento secundário avançado,Não,Não
3202553,ES,3334,4864,Serviço Autônomo de Água e Esgoto,SAAE,0.1473,0.0031,0.8495,0,0.6,0,3.7,0,4.3,25.3,0.5,145.7,0,171.6,25.3,0.2,145.7,0,171.2,0.96,0.04,262.7,252.2,100.8,10.5,4.2,4669,2607043.27136,1069247.15152,3676290.42288,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
